year,odometer,manufacturer_id,fuel_id,transmission_id,type_id,age_car,price
2003,291506,1,2,0,5,22,178182.8330745623
2020,22311,1,3,0,3,5,301823.23484968283
2000,296907,0,3,1,4,25,158000.7153557135
2019,203369,3,3,0,1,6,273622.05663025944
2020,201261,7,0,1,3,5,288078.465439529
2022,84728,3,2,1,5,3,296826.1757219635
2021,215919,1,2,0,4,4,281849.9034756011
2020,73160,7,2,1,4,5,311125.3474427182
2010,243474,5,3,0,2,15,227886.26873815825
1999,30268,6,3,1,1,26,208787.8912986087
2018,60484,2,3,1,0,7,279499.4096924806
1999,48032,5,0,1,5,26,213231.31360236485
2014,124431,7,3,0,5,11,262671.74630061974
2021,38750,6,2,0,5,4,318214.27633313276
2019,179327,2,3,1,1,6,271515.14090052166
2016,208030,7,3,1,2,9,270219.43654388364
2001,98045,5,0,1,4,24,201501.9812809847
2001,123433,5,0,0,4,24,207878.38213670172
2008,49101,7,3,1,0,17,261390.0650473743
2005,232523,3,3,0,4,20,202225.07667630413
2007,30617,6,1,0,1,18,250096.2579739023
2004,182209,6,3,0,0,21,218427.9050846219
1999,113488,7,1,1,5,26,204756.0825261098
2008,82469,6,2,1,2,17,243773.49665380476
1998,235507,1,3,0,0,27,163154.5083905273
2008,234550,3,1,0,3,17,220377.38818113902
2000,159926,2,1,0,3,25,187220.26589914173
2006,108951,0,2,1,2,19,218992.82693615445
2015,241928,7,1,1,5,10,253979.21952659794
2017,91455,1,1,1,2,8,267653.05109390797
2004,199693,1,0,0,4,21,197194.97234651676
2020,68583,5,0,1,3,5,298326.9658096938
2016,148144,2,0,0,4,9,264030.6887170475
2017,157032,4,3,0,4,8,272105.88889083336
2009,191134,5,1,1,4,16,239241.6219057278
2009,166232,5,1,1,4,16,243995.44963346416
2000,286665,6,0,0,0,25,190073.14817745142
1998,199959,4,2,1,2,27,189795.0482277895
2010,208950,1,3,0,5,15,230516.1696678161
2021,278005,1,0,1,0,4,264659.84234616166
2012,66203,3,0,0,5,13,265606.96164532326
2001,80705,1,1,0,0,24,206886.5333426733
2022,166764,2,0,1,0,3,285344.0076324186
1999,262479,4,3,0,2,26,177560.7961686035
2011,157887,3,3,0,5,14,252542.0510144767
2006,219898,6,1,1,2,19,223097.916923018
2010,204639,1,2,1,4,15,225896.7350505252
2010,83348,7,0,1,2,15,267661.90099842666
2012,43189,7,3,1,2,13,283380.01420462783
2004,121089,6,0,1,0,21,227758.71419933208
2015,211012,2,2,1,3,10,245711.5716611443
2019,85478,6,0,1,0,6,299116.57599125174
2011,225604,5,0,1,1,14,237120.74985856708
2002,40619,6,0,0,0,23,229848.76212790702
2013,260120,3,2,1,2,12,239775.91906945757
2018,113449,3,2,0,2,7,283162.11474846373
2018,246712,6,0,1,2,7,262810.520215191
2017,101900,7,0,0,2,8,288210.32889334223
2000,132296,2,0,1,1,25,206005.99927307767
1998,238477,6,1,0,5,27,177567.06782326804
2021,229591,3,0,1,2,4,282723.02928669954
2007,92562,6,0,0,5,18,235394.37557933395
2008,104655,6,3,1,4,17,255203.59898167037
2022,98762,3,2,0,1,3,301157.4333619321
2008,136215,7,0,1,4,17,244812.2001371427
2007,220532,6,3,0,0,18,225190.5382922008
2010,39578,2,2,0,1,15,256811.8902208687
2016,114514,3,3,0,2,9,274694.7573805534
2021,270755,6,3,0,3,4,285470.85836496385
2018,223765,7,3,0,0,7,275462.2885146344
1999,204767,6,0,1,1,26,193661.84074931493
2006,214981,6,0,0,4,19,206769.9962201512
2011,133294,7,1,0,5,14,259277.04188803863
2002,173805,0,0,1,0,23,186956.83887219627
2022,234568,2,2,0,4,3,275607.7970994311
2012,219926,3,1,0,5,13,233347.82027150024
2013,57007,0,2,1,0,12,252785.94113443448
2009,88521,4,3,1,2,16,250408.53461139437
2019,123539,7,0,0,0,6,296639.9580931998
2014,175804,6,0,1,1,11,263550.11264940817
2018,119688,0,3,0,0,7,262754.0878993485
2019,111305,5,1,1,4,6,287546.4438964949
2006,84820,3,2,1,5,19,232121.422485256
2015,249862,4,1,1,3,10,243661.373190111
1998,45615,6,0,1,0,27,207809.14152954242
1999,207031,2,0,0,1,26,171398.43564723787
1998,122335,3,1,0,0,27,194350.72338366258
2010,272353,0,3,0,2,15,210011.88449552847
2006,140981,5,3,1,4,19,224040.89504876093
2006,287389,2,2,1,1,19,215790.94856308767
2011,62647,3,1,0,1,14,253768.92894611994
2008,256557,7,1,0,3,17,219492.16674642335
2000,42379,6,1,0,2,25,217371.26191822902
2014,128831,0,3,0,0,11,250776.8348811266
2006,26736,6,2,1,2,19,250136.88712035638
2000,36236,2,3,0,4,25,212749.99434366904
2001,227740,5,0,1,1,24,190768.20164571475
2019,255112,2,2,1,0,6,265192.89881192625
2011,198049,5,1,1,4,14,244825.84585766794
2000,63781,7,0,0,3,25,215051.86637891267
2006,162535,5,0,1,3,19,228763.98854544995
1998,33910,3,1,1,5,27,200933.87716038106
1999,285544,4,3,1,4,26,174828.0820914804
1999,85567,6,2,1,4,26,210782.45596525026
2019,251235,4,3,1,4,6,270304.76384022273
2021,29739,6,2,1,1,4,320353.2207946657
1999,215860,6,2,1,4,26,198884.06351032222
2022,33341,4,3,0,3,3,319132.4243857458
2011,155565,1,1,0,5,14,236240.6655358751
2020,229333,3,1,0,4,5,282932.9171125777
2005,114888,2,1,0,1,20,226128.894555722
2014,32063,6,1,1,5,11,278956.5148280119
2002,163201,4,2,1,1,23,208738.04675802772
2021,214074,5,2,1,4,4,285086.0058011241
2016,233075,6,0,1,0,9,263665.95022316306
2010,270320,5,1,0,5,15,238992.30948591515
2017,297202,3,0,1,5,8,247426.53519800495
2017,248431,2,1,1,3,8,246662.85021405047
2021,241569,7,3,1,4,4,281983.07374859747
2012,287673,7,2,0,5,13,240547.59496068672
1999,160275,5,3,0,2,26,186001.58339987003
2013,259027,5,2,0,4,12,239625.99653904338
2008,205794,5,2,1,3,17,232546.0848324717
2020,141877,4,2,1,1,5,286917.01271356904
1998,23296,2,2,1,2,27,211281.8173519152
2008,57964,2,3,0,3,17,246095.0287574298
2018,239474,0,0,1,4,7,243501.4015563546
2009,232957,6,3,1,4,16,224807.92374379464
2002,53127,4,3,1,4,23,210364.02043583
2022,36030,1,3,1,0,3,304817.0151096578
2009,154450,0,2,0,2,16,218812.59556495224
2009,91214,4,2,1,4,16,243667.69792578014
2011,143461,0,3,0,2,14,241609.01118314243
2009,129079,7,2,0,1,16,249133.8011817911
2017,113884,7,2,1,5,8,289147.7671567619
2022,22554,0,3,1,1,3,303763.1368207204
2015,169683,7,1,1,5,10,277868.19231856265
2015,91684,4,2,0,1,10,271793.24411340314
2013,221671,0,1,1,4,12,230840.70357134892
2007,92494,5,0,1,3,18,233730.46261187684
1998,290139,3,1,1,0,27,169543.59165440197
2011,55390,6,1,0,0,14,271429.95177701744
2012,109096,3,0,0,4,13,247067.14816623655
2022,77802,0,3,1,1,3,300162.786434105
2015,239059,3,3,0,4,10,244515.52524829254
2003,161635,4,0,1,0,22,213071.62450410478
2020,145766,7,2,1,1,5,292525.75606585
1999,175997,3,3,0,0,26,186120.17301023414
2004,226070,0,0,1,3,21,197259.16120022777
2006,165999,2,1,1,0,19,214487.04054407752
2001,128216,1,1,1,2,24,204379.6441298514
2014,96914,0,0,1,2,11,249281.31023471008
2006,144361,1,3,1,5,19,221169.6721706408
2020,105439,4,3,0,1,5,286838.7783330554
2017,21428,5,3,1,2,8,301006.07338851836
2022,113497,1,1,1,5,3,302422.95482578315
2016,84129,1,3,1,2,9,265173.4871923154
2018,210440,7,1,0,1,7,285220.37750660133
2011,159767,1,2,0,1,14,230250.75441079936
2003,108340,0,3,1,3,22,202546.11123403668
1999,161974,2,1,0,2,26,189209.25080686933
2019,268845,5,3,1,0,6,266833.92438816326
2000,143275,4,2,1,2,25,193007.93322943908
2016,184733,2,0,0,4,9,263517.81463284674
2007,162524,0,0,1,1,18,225037.70211476812
2017,86294,4,3,1,1,8,283103.64759356837
2009,81335,7,3,1,3,16,261552.87563623264
2014,170684,5,3,1,0,11,262565.57918097574
2012,126796,0,0,1,1,13,248942.1437365261
2016,248593,5,3,1,4,9,269781.0506442039
1999,97325,5,2,1,1,26,198649.54252905762
1999,158200,0,1,0,2,26,178729.4953829249
2005,107873,4,0,0,2,20,227310.6380258165
2015,137355,0,2,1,2,10,257609.3199648233
2011,83243,3,3,1,0,14,248598.53649776
2020,161884,1,2,1,0,5,277653.19621163374
2000,126574,0,1,0,4,25,188631.87827891787
2017,205083,0,3,0,1,8,252657.03971439338
2004,61117,0,3,0,1,21,220053.08963396272
2000,288184,5,1,1,1,25,178725.4325081208
1999,157963,0,1,0,2,26,180788.8830390768
2018,76368,4,3,1,0,7,295807.71536991536
2017,81570,2,1,1,5,8,282936.5018661786
2016,213508,0,1,1,0,9,244345.50911186723
1999,98313,7,0,1,5,26,209939.33720076527
2013,229117,5,2,1,2,12,246319.47794512476
2005,226984,1,1,0,0,20,203112.2643691888
2018,111720,7,0,0,5,7,296656.0677430252
2002,298587,2,1,1,3,23,177208.90078691804
2013,62879,6,0,1,2,12,266213.22663333063
2012,83756,1,3,1,1,13,257497.5279884411
1998,121255,7,3,1,4,27,182889.6751111606
2018,86436,4,2,0,1,7,283509.11877111066
2009,150787,2,3,1,0,16,234374.03324264928
2014,239146,0,2,1,5,11,228440.6109967622
2022,67244,5,3,0,1,3,308994.9238625624
2006,222424,2,3,1,5,19,207345.60684653165
2017,73291,6,0,1,2,8,293400.7133669752
2016,190983,3,1,0,1,9,256397.3542049582
2008,230824,3,3,0,3,17,213324.1314668381
2002,221148,5,1,0,5,23,201780.8594995213
2010,193821,6,3,0,1,15,244280.20337428382
2019,171395,4,0,0,0,6,282463.93242773373
2009,140924,5,2,0,1,16,241964.14137129707
2018,283081,2,2,0,0,7,254552.97284327564
2008,38916,7,1,0,3,17,259167.05592095756
2001,53696,3,0,0,5,24,210433.27368980047
2017,130266,2,3,0,1,8,269229.01087475085
2005,255732,2,0,1,2,20,202047.95742850783
2021,226392,2,3,0,0,4,275914.78806972766
2006,238474,5,3,0,4,19,215073.918469385
2003,109906,6,3,1,2,22,221769.17874274423
2013,168013,7,3,1,4,12,261036.9158362893
2012,21900,1,0,0,0,13,255080.0370174046
2012,118094,5,0,0,4,13,258718.3274972504
2009,189063,6,2,1,2,16,239871.86369091546
2002,173986,5,3,1,4,23,203422.03632901068
2015,215865,0,1,0,1,10,246602.3645381965
2022,173894,5,3,1,5,3,296789.78334348305
2000,78369,7,3,0,3,25,218668.14114834674
2005,148036,5,3,1,1,20,224287.28990826226
2002,242629,5,3,0,4,23,187057.5972823605
2001,133007,4,1,1,1,24,197365.1048241199
2014,156009,6,1,0,2,11,267667.3651321065
2008,259062,3,0,0,4,17,218926.14451971647
2018,60665,2,2,1,2,7,291942.5109455467
2001,36011,6,1,1,4,24,225614.6711729538
2011,264866,1,0,1,0,14,219261.51840000245
2009,74575,5,2,1,2,16,259119.26645166363
2018,25454,7,3,0,3,7,301223.9979890608
1999,138421,7,0,1,2,26,203031.16969819492
1998,247470,1,1,0,4,27,169730.55467463902
2011,249629,6,1,1,4,14,236426.9869296489
2020,93441,1,3,0,4,5,280511.82385320327
2008,184781,3,0,0,4,17,231585.74442428566
2005,125575,7,3,0,3,20,236684.3476197175
2008,56962,3,0,1,5,17,237548.7532234527
2008,139540,1,2,1,0,17,226969.76388735406
2014,234555,1,2,0,3,11,232406.95575886435
2011,66732,0,1,0,4,14,242303.2133150298
2005,206971,4,1,1,5,20,212094.86134382716
2006,289845,6,1,0,1,19,206342.243374141
2011,99255,1,2,0,5,14,246061.53563025384
2002,195812,5,3,1,2,23,210937.97386663785
1999,247874,1,2,0,3,26,172268.46454802027
2015,137590,0,2,0,4,10,256695.22653632742
2022,229126,1,3,1,5,3,277203.71570223273
1998,113674,0,3,0,5,27,173596.11037431846
1999,77480,7,2,0,5,26,218965.82695455567
1998,269782,1,3,1,2,27,163101.6896918617
2002,153536,6,2,1,5,23,210776.35172684048
2021,150138,6,3,1,2,4,299344.17940519226
1998,79826,4,3,1,4,27,194009.73414502808
2000,62907,3,0,1,2,25,203412.90515199094
2009,147095,4,2,0,3,16,235009.13761382783
2007,149310,7,1,0,0,18,238227.05449699864
2007,66467,4,1,1,2,18,240545.3571469406
2012,53013,2,1,0,5,13,247157.0585583393
2021,47245,3,0,1,4,4,313508.8694127599
2003,290379,5,3,1,2,22,186762.0938110456
1998,34577,7,3,1,1,27,204225.6193032548
2003,177776,5,2,0,1,22,210531.70579903247
2001,42367,6,1,1,4,24,215698.36629239834
2016,249353,6,3,1,5,9,256420.84812625227
2012,56820,2,0,1,5,13,255484.99263289873
2012,234909,2,0,1,3,13,235963.9537135364
2011,120589,7,3,1,3,14,266426.9710621935
2021,47052,4,0,1,4,4,305329.81465285755
2002,120956,1,1,1,5,23,205367.32792162633
2006,170332,0,1,0,0,19,207254.61018567008
2015,97254,2,3,1,0,10,274866.130362166
2009,50707,5,1,1,4,16,253238.1180488793
1999,248311,0,2,1,0,26,160936.21775207037
2020,204196,4,2,0,1,5,280453.8252122045
2014,73571,2,0,1,4,11,265223.42239179905
2002,46476,1,3,1,1,23,213091.0416796268
2021,132166,0,2,0,2,4,277000.06129935425
2008,99875,4,2,1,2,17,241403.95605737017
2011,229842,0,1,0,5,14,224476.32058040242
2015,273769,5,1,1,3,10,257054.51332301486
2014,100597,1,0,1,4,11,255729.19788279847
2003,152946,0,3,0,0,22,196840.8393584986
1999,241294,4,1,1,1,26,177243.66596800237
2012,131639,5,2,1,3,13,257379.44670644437
2014,48155,2,0,1,1,11,265700.8359707875
2009,25740,4,3,0,4,16,257404.2324985266
2018,150076,3,3,0,1,7,275153.05198183475
2015,272646,0,2,0,1,10,228058.43630024674
2006,288415,5,0,0,5,19,204692.14566153171
2001,61216,4,3,0,1,24,216415.721009107
2001,268183,2,1,1,4,24,179147.1142721964
2018,147967,0,3,1,1,7,267204.0404006656
2012,67833,2,3,0,4,13,262453.07194096723
2000,176973,6,2,0,2,25,209189.35977945628
2019,206853,7,0,1,1,6,285737.1523925656
2010,66670,3,1,1,0,15,254899.97917033263
2019,217172,0,1,1,5,6,263818.12004279596
2016,24902,0,0,1,2,9,282764.4691511954
2021,213458,0,0,1,4,4,265460.862306402
2022,24147,7,1,1,3,3,330780.55401462683
2013,37895,1,1,1,2,12,267053.33196745085
2011,31357,6,3,1,0,14,270852.16791167617
2005,188219,2,3,1,4,20,208427.11373799382
2021,147597,2,1,0,2,4,283773.93025587726
2015,75122,6,3,1,3,10,281771.91725188115
2006,26281,4,3,1,1,19,246542.45658985185
2004,105304,4,0,0,5,21,231067.29079954527
2010,66646,4,3,0,4,15,254520.23013158617
2015,269711,3,2,1,0,10,248857.26118704153
2022,290148,4,0,1,0,3,286224.698670095
2001,243305,5,3,0,0,24,192960.5163725492
2001,230766,1,1,0,5,24,183621.04570627116
1998,96243,4,2,0,1,27,195645.12478546484
2014,260820,7,0,0,5,11,254037.03903194357
2019,263126,6,1,1,0,6,272831.4455087347
2005,254268,7,3,0,2,20,211774.31149591834
2020,67603,4,3,1,4,5,299089.33176503616
2012,250663,5,2,0,5,13,245743.9207236875
2022,298967,6,0,0,2,3,279749.4700261227
2012,206211,0,2,0,5,13,227537.52820472262
2017,252641,6,3,1,5,8,258946.74844487724
2017,284266,4,0,0,3,8,256434.6655874892
2017,295297,2,0,1,2,8,244045.98541456362
2007,203650,4,2,0,5,18,216527.17936601225
2012,144517,1,3,1,0,13,239146.44495666624
2022,138688,6,2,1,1,3,309289.2146743601
2009,115440,7,1,0,2,16,252564.95378225663
2004,33963,1,0,1,1,21,228427.75571221593
2005,219708,1,3,1,2,20,208439.2778835833
2015,44207,4,0,0,2,10,279050.36737981
2002,239847,5,0,0,5,23,206191.83338197495
2012,137780,7,3,0,2,13,266239.0519530883
2011,147339,7,2,1,1,14,260515.8266613775
2022,143069,4,2,1,3,3,304390.8062801463
2005,159738,0,1,0,1,20,205247.00927119012
2002,118581,0,0,0,2,23,196954.26708628933
2004,216595,3,2,1,3,21,199339.51495999942
2021,130382,1,2,1,3,4,285715.21278206614
2001,299997,1,2,0,4,24,171155.69938127027
2012,129622,5,2,0,0,13,262624.52927257586
2020,255981,3,0,1,0,5,272168.85812129866
2001,68226,0,2,1,0,24,197847.5477135271
2004,156888,3,2,0,0,21,215869.70417597273
2018,107490,4,0,1,5,7,283846.24158940726
2012,224273,6,3,1,2,13,250614.95619242705
2014,87156,1,1,0,2,11,262526.3956463676
2012,87716,0,2,0,2,13,250373.5064882532
2016,258969,6,1,0,3,9,253547.05911613864
2018,83679,3,3,1,4,7,279795.81048690807
1998,211304,5,2,1,4,27,170700.23741052637
2003,49800,2,3,0,4,22,219000.88345309906
2019,280311,4,0,1,4,6,263490.0291944586
2015,49493,4,0,0,1,10,284619.2636195645
2004,36503,7,0,0,4,21,243357.12567804827
2013,200262,1,2,1,2,12,237941.32641891425
2019,258592,7,2,1,5,6,279628.35468414426
2005,201263,0,3,0,4,20,203177.1354793471
2016,166513,5,1,0,5,9,273720.94633917685
2002,260733,3,1,1,0,23,192888.75710834452
2019,187139,7,1,1,1,6,277705.07729610585
2019,156077,4,3,0,3,6,288435.00805942656
1998,225472,1,2,0,3,27,165398.5131658571
2022,195872,4,0,1,1,3,285642.90398271976
2021,64727,2,0,1,1,4,290895.4501552764
2006,206669,6,2,1,0,19,212749.21076705892
2003,138521,5,0,1,1,22,218495.4520174717
2021,243995,1,3,0,2,4,261268.77457324357
2016,286199,5,3,0,2,9,248416.5842571384
2014,141127,3,2,0,0,11,260792.60510703176
2003,258208,0,2,1,3,22,187401.39798675332
2016,113450,3,2,1,2,9,272651.6789416426
2019,148718,2,1,0,4,6,277464.33897032175
2012,36868,7,1,0,2,13,281140.90095704235
2011,76899,1,0,1,1,14,248973.4638508828
2013,121783,1,1,0,3,12,253755.81456785538
2017,184125,1,0,0,1,8,256895.61257375637
2000,106917,2,3,0,1,25,193823.44628974944
2001,98208,3,3,0,1,24,206388.89566919766
2007,136724,4,3,1,0,18,229209.8920038393
2007,138546,4,3,1,0,18,233517.64265275307
2004,263664,5,3,0,0,21,208422.49821005706
2017,234505,6,2,1,0,8,264320.4165002092
2000,207881,5,0,0,2,25,188502.76637907466
2001,83738,7,1,0,4,24,217925.68740515533
2016,209735,2,0,1,5,9,244565.0630978028
2002,22967,7,0,1,5,23,243222.43722517852
2009,164980,4,1,0,2,16,229739.8832005853
1999,27144,3,0,1,2,26,198758.10155047046
2020,222092,1,2,0,2,5,272720.9030434192
2013,215458,6,0,0,5,12,255153.77249053607
1998,119470,7,2,0,0,27,206495.57282788018
2001,290658,4,0,0,1,24,183773.29110073368
2007,63512,0,2,0,1,18,234861.12186620286
2019,187006,0,1,1,3,6,260614.2449031908
2002,32089,2,0,0,1,23,221758.47329466062
2009,240805,0,2,1,0,16,221845.35235845705
2022,170999,7,0,1,2,3,302740.63709762413
2012,226366,7,2,1,3,13,252845.4044560852
2008,136900,3,0,1,0,17,235899.30967321378
2020,122888,4,1,0,1,5,300668.89455764607
2004,103394,2,3,0,5,21,212498.09907647973
2011,86329,6,3,1,2,14,259342.95044294372
2019,219394,2,2,0,5,6,256547.22735997956
2009,116668,3,3,0,1,16,243173.39869890953
2013,121092,4,0,0,5,12,257282.55374115086
2003,251933,6,2,0,4,22,202505.44740834928
2015,206529,2,0,1,4,10,241774.84854030746
2010,105266,0,0,1,2,15,234829.84609827847
2009,278855,5,2,1,5,16,220184.32428630162
2017,284046,2,2,1,5,8,241287.7994730765
2022,221832,2,3,0,2,3,281418.35590811993
2021,235575,5,2,0,0,4,288862.16313344304
2006,257992,6,1,0,3,19,213982.98531584453
1998,169600,0,1,0,4,27,176383.44823401346
2002,234732,7,2,0,0,23,198867.38236585038
2008,169028,2,3,1,4,17,224980.13927252212
2012,118944,3,3,0,1,13,251083.50594439518
2008,163732,4,3,1,0,17,229407.2147588271
2016,249737,5,3,0,3,9,260812.41395662824
2010,82969,6,3,1,4,15,258133.4708102145
2018,277786,6,3,0,5,7,262585.8497980386
2005,30675,1,0,1,2,20,228256.83061267895
2009,152891,1,2,0,4,16,227862.81707392487
2015,298952,0,3,0,5,10,235557.38033036492
2021,214457,3,0,0,5,4,279185.09611465177
2004,82430,7,2,1,5,21,228066.78736146897
2011,55585,5,0,1,1,14,271355.8663099484
2020,271065,1,0,1,5,5,253538.34806877453
2022,122020,6,1,1,5,3,304126.18559723557
2002,284327,4,0,0,3,23,182746.40125852864
2013,113308,5,2,0,5,12,264106.0686717919
2011,256444,3,0,1,4,14,227777.43718167485
2018,90929,4,2,0,5,7,278567.8181991656
2013,109024,6,3,0,1,12,270774.2720199309
2000,288839,1,0,1,3,25,168755.0814546249
2019,21315,0,1,1,5,6,297671.7747141489
2009,30799,7,2,0,0,16,259993.2840630666
2003,122902,4,3,0,1,22,213416.21381520425
2000,219060,2,0,1,2,25,177953.91409639144
2022,208267,5,0,0,1,3,297153.474438729
2003,56167,3,2,0,1,22,231641.20835918255
2015,261743,7,3,0,1,10,254271.13824214836
2002,161447,6,2,1,4,23,213243.03670317295
2006,273131,7,0,0,0,19,224767.76643884508
2000,50632,5,0,1,2,25,213546.91833147782
2005,280604,1,2,0,1,20,184261.83263811684
2022,247632,0,2,0,1,3,270570.3108261211
2011,77907,7,1,1,4,14,263400.4076355036
2019,101758,0,1,1,1,6,270805.01533783297
2008,216073,7,1,0,2,17,243666.97806325025
2004,24093,2,1,0,1,21,230915.91391933477
2019,73088,7,1,1,4,6,303987.52230646776
2008,267362,1,1,0,3,17,205866.8442543436
2022,95956,7,3,0,4,3,309209.21999990643
2003,271936,6,2,0,0,22,203400.02163382812
2003,87988,1,0,0,1,22,206681.77039141656
2011,81630,1,2,1,4,14,249265.65181147237
2007,156382,0,1,0,1,18,213723.6256449446
2004,195588,2,0,0,2,21,208129.65243458378
2021,161835,0,0,1,5,4,278008.2649889826
1998,284836,4,0,1,5,27,170003.90643453546
2009,219798,6,2,1,1,16,228488.72433493938
2006,126060,5,0,1,4,19,231074.1644440405
1999,262713,2,2,0,1,26,170726.89335623587
2000,217113,2,0,0,3,25,184400.9753401458
2010,51131,0,1,1,2,15,247637.5310966438
2010,166660,3,3,1,0,15,230851.64260972198
2015,88720,3,0,1,3,10,271012.88210940023
2021,210589,2,2,0,0,4,279202.5360001574
2002,102904,5,0,1,2,23,216287.12706708783
2008,74089,3,2,0,4,17,241478.18265158974
2009,198231,0,2,1,2,16,215737.48650033298
2020,31262,6,0,1,3,5,306026.0728681536
2005,256431,5,2,1,4,20,212829.80622784942
2014,45077,1,1,0,3,11,260273.2584327254
2010,126533,4,0,1,2,15,250148.47958812577
2012,238064,5,2,1,4,13,238898.85015815563
2007,130770,7,2,1,4,18,242857.01081897382
2020,130072,2,2,1,1,5,286943.7554053936
2013,81524,2,3,0,0,12,261791.2373462227
2001,212203,0,3,1,3,24,181658.53497543457
2006,152047,0,3,0,5,19,214198.96475888544
2009,194296,5,2,1,4,16,229569.06248352403
2006,191796,3,0,1,5,19,211539.10401279866
2007,249896,7,3,1,1,18,222413.08887495752
2017,131056,4,2,1,5,8,269525.1366021271
2015,203280,5,1,0,5,10,256232.76142510676
2022,156462,3,0,0,0,3,291577.2701255268
2009,148302,3,1,1,0,16,237491.48617139662
2007,221875,4,1,0,4,18,217807.4216812956
2006,104860,0,3,1,4,19,221476.1748339827
2021,156578,5,0,0,1,4,289544.5922795317
2001,88160,5,3,0,0,24,206180.39742261777
2017,175407,7,2,0,5,8,281181.64943605504
2008,50516,0,1,1,3,17,238066.728215967
2004,82679,7,1,1,3,21,228411.69603563714
2014,236039,0,1,1,2,11,237136.76660126587
2018,286125,4,0,0,5,7,253372.0038060463
2005,208937,5,0,1,0,20,212170.2728272495
2015,185757,5,0,1,4,10,265162.2191875962
2015,22611,7,3,1,3,10,286685.73626610165
2018,263387,0,2,0,3,7,243158.1410692342
2008,291908,3,0,0,0,17,208722.30546285617
2010,218003,0,0,1,3,15,218691.9973377697
2003,146769,1,3,1,1,22,191701.1489983408
2002,296781,4,1,0,3,23,186655.68351388356
2002,258352,7,1,0,0,23,195998.9741749931
2017,263386,1,0,0,4,8,244885.4778341068
2010,175476,5,2,1,4,15,233210.29230739878
2000,130061,0,2,1,2,25,183897.38000343365
1998,62487,4,2,0,1,27,201729.9076277514
1998,209935,7,1,0,4,27,193293.63925256822
2001,86808,2,0,1,5,24,204687.77775773674
2005,218454,0,1,1,0,20,200603.06580187855
2020,173171,6,3,1,0,5,293843.6370792822
2022,174215,5,0,1,2,3,297417.659676242
